timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779574500603,53,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-47,,true,,208,114,76,114,http://localhost/AU,53,0,0
1779574500602,54,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-44,,true,,205,114,76,114,http://localhost/SE,54,0,0
1779574500602,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-3,,true,,204,114,76,114,http://localhost/IT,55,0,0
1779574500602,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-8,,true,,204,114,76,114,http://localhost/IT,55,0,0
1779574500601,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-4,,true,,206,114,76,114,http://localhost/DK,56,0,0
1779574500603,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-25,,true,,212,114,76,114,http://localhost/US,55,0,0
1779574500596,62,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-29,text,true,,348,153,38,114,http://localhost/MISS_cf9f4800-f162-4de3-81c0-89caa57ae34d,62,0,0
1779574500606,52,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-38,,true,,204,114,76,114,http://localhost/IT,52,0,0
1779574500649,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-65,,true,,210,114,76,114,http://localhost/NL,9,0,0
1779574500603,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-72,,true,,208,114,76,114,http://localhost/AU,55,0,0
1779574500650,8,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-40,,true,,204,114,76,114,http://localhost/JP,8,0,0
1779574500649,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-19,,true,,212,114,76,114,http://localhost/US,9,0,0
1779574500603,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-22,,true,,204,114,76,114,http://localhost/IT,56,0,0
1779574500604,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-75,,true,,205,114,76,114,http://localhost/TR,55,0,0
1779574500649,10,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-21,,true,,206,114,77,115,http://localhost/DK,10,0,0
1779574500602,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-34,,true,,213,114,77,115,http://localhost/GB,57,0,0
1779574500602,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-5,,true,,205,114,77,115,http://localhost/SE,57,0,0
1779574500609,50,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-68,,true,,206,114,77,115,http://localhost/DK,50,0,0
1779574500603,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-28,,true,,212,114,77,115,http://localhost/US,58,0,0
1779574500608,54,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-1,,true,,208,114,77,115,http://localhost/AU,54,0,0
1779574500608,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-71,,true,,204,114,77,115,http://localhost/ES,55,0,0
1779574500601,65,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-45,,true,,210,114,77,115,http://localhost/CH,65,0,0
1779574500611,55,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-48,,true,,210,114,77,115,http://localhost/NL,55,0,0
1779574500609,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-31,,true,,206,114,77,115,http://localhost/DE,57,0,0
1779574500609,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-42,,true,,205,114,77,115,http://localhost/SE,57,0,0
1779574500563,103,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-22,text,true,,348,153,38,115,http://localhost/MISS_b08014a2-1414-4990-a99f-2a0606e754ff,103,0,0
1779574500609,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-15,,true,,205,114,77,115,http://localhost/FR,58,0,0
1779574500658,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-25,,true,,212,114,77,115,http://localhost/US,9,0,0
1779574500611,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-35,,true,,206,114,77,115,http://localhost/DK,56,0,0
1779574500611,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-76,,true,,206,114,77,115,http://localhost/DE,57,0,0
1779574500657,11,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-3,,true,,205,114,77,115,http://localhost/FR,11,0,0
1779574500657,11,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-4,,true,,205,114,77,115,http://localhost/NO,11,0,0
1779574500611,60,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-64,,true,,206,114,77,115,http://localhost/FI,60,0,0
1779574500609,62,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-39,,true,,212,114,77,115,http://localhost/US,62,0,0
1779574500609,62,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-56,,true,,204,114,77,115,http://localhost/JP,62,0,0
1779574500658,13,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-72,,true,,210,114,77,115,http://localhost/CH,13,0,0
1779574500658,13,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-65,,true,,210,114,77,115,http://localhost/CH,13,0,0
1779574500611,60,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-66,,true,,204,114,77,115,http://localhost/ES,60,0,0
1779574500611,60,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-11,,true,,205,114,77,115,http://localhost/NO,60,0,0
1779574500659,12,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-68,,true,,206,114,77,115,http://localhost/DK,12,0,0
1779574500662,11,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-1,,true,,212,114,77,115,http://localhost/US,11,0,0
1779574500659,14,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-22,,true,,208,114,77,115,http://localhost/AU,14,0,0
1779574500617,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-50,,true,,205,114,77,115,http://localhost/NO,56,0,0
1779574500611,62,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-24,,true,,205,114,77,115,http://localhost/NO,62,0,0
1779574500617,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-55,,true,,213,114,77,115,http://localhost/GB,56,0,0
1779574500666,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-42,,true,,205,114,77,115,http://localhost/NO,9,0,0
1779574500666,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-45,,true,,204,114,77,115,http://localhost/IT,9,0,0
1779574500618,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-63,,true,,205,114,77,115,http://localhost/FR,57,0,0
1779574500659,16,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-75,,true,,205,114,77,115,http://localhost/FR,16,0,0
1779574500618,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-30,,true,,213,114,77,115,http://localhost/GB,57,0,0
1779574500618,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-58,,true,,206,114,77,115,http://localhost/FI,57,0,0
1779574500618,60,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-12,,true,,210,114,77,115,http://localhost/NL,60,0,0
1779574500666,12,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-31,,true,,206,114,77,115,http://localhost/DK,12,0,0
1779574500618,61,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-23,,true,,205,114,77,115,http://localhost/TR,61,0,0
1779574500618,61,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-51,,true,,204,114,77,115,http://localhost/ES,61,0,0
1779574500671,10,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-39,,true,,210,114,77,115,http://localhost/NL,10,0,0
1779574500566,115,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-20,text,true,,348,153,38,115,http://localhost/MISS_2848b4f4-cc7d-4361-9397-4fca47362483,115,0,0
1779574500625,56,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-2,,true,,205,114,77,115,http://localhost/SE,56,0,0
1779574500624,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-73,,true,,213,114,77,115,http://localhost/GB,58,0,0
1779574500618,64,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-53,,true,,205,114,77,115,http://localhost/NO,64,0,0
1779574500625,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-61,,true,,204,114,77,115,http://localhost/IT,57,0,0
1779574500618,64,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-33,,true,,206,114,77,115,http://localhost/DK,64,0,0
1779574500624,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-74,,true,,213,114,77,115,http://localhost/GB,58,0,0
1779574500624,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-32,,true,,204,114,77,115,http://localhost/ES,58,0,0
1779574500619,63,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-27,,true,,206,114,77,115,http://localhost/DE,63,0,0
1779574500618,64,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-10,,true,,205,114,77,115,http://localhost/CA,64,0,0
1779574500618,64,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-6,,true,,213,114,77,115,http://localhost/GB,64,0,0
1779574500618,64,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-36,,true,,210,114,77,115,http://localhost/NL,64,0,0
1779574500568,115,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-17,text,true,,348,153,38,115,http://localhost/MISS_879cd138-cbca-41db-879d-4ba647db8eb5,115,0,0
1779574500624,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-60,,true,,213,114,77,115,http://localhost/GB,59,0,0
1779574500624,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-67,,true,,205,114,77,115,http://localhost/CA,59,0,0
1779574500676,9,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-58,,true,,206,114,77,115,http://localhost/DE,9,0,0
1779574500678,7,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-12,,true,,206,114,77,115,http://localhost/FI,7,0,0
1779574500567,118,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-12,text,true,,348,153,38,115,http://localhost/MISS_7089af1b-5cd4-451a-a686-013d9ffcc351,118,0,0
1779574500681,5,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-39,,true,,204,114,77,115,http://localhost/ES,5,0,0
1779574500679,7,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-23,,true,,208,114,77,115,http://localhost/AU,7,0,0
1779574500679,7,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-51,,true,,210,114,77,115,http://localhost/NL,7,0,0
1779574500631,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-69,,true,,210,114,77,115,http://localhost/NL,57,0,0
1779574500574,114,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-37,text,true,,347,153,38,115,http://localhost/MISS_fba2d33b-34dc-4198-bc4d-10d81af7ea1a,114,0,0
1779574500582,108,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-19,text,true,,348,153,38,115,http://localhost/MISS_c4cc1bd5-9701-4622-8167-40cd294158a3,108,0,0
1779574500586,104,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-8,text,true,,348,153,38,115,http://localhost/MISS_89869cdf-a3f6-4532-ae91-150c88c067ae,104,0,0
1779574500582,109,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-34,text,true,,348,153,38,115,http://localhost/MISS_94b540f1-3bfa-473d-af22-e31d7b4abc79,109,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-7,,true,,210,114,77,116,http://localhost/NL,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-59,,true,,208,114,77,116,http://localhost/AU,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-20,,true,,210,114,77,116,http://localhost/CH,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-26,,true,,205,114,77,116,http://localhost/TR,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-43,,true,,210,114,77,116,http://localhost/NL,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-14,,true,,210,114,77,116,http://localhost/CH,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-52,,true,,208,114,77,116,http://localhost/AU,59,0,0
1779574500638,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-13,,true,,206,114,77,116,http://localhost/FI,57,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-62,,true,,205,114,77,116,http://localhost/FR,59,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-9,,true,,210,114,77,116,http://localhost/CH,59,0,0
1779574500637,58,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-54,,true,,204,114,77,116,http://localhost/ES,58,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-37,,true,,210,114,77,116,http://localhost/NL,59,0,0
1779574500638,57,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-46,,true,,206,114,77,116,http://localhost/DK,57,0,0
1779574500636,59,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-17,,true,,205,114,77,116,http://localhost/CA,59,0,0
1779574500587,111,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-38,text,true,,348,153,39,116,http://localhost/MISS_6b9c8dd8-4c81-40ff-9914-bc32bdfe9f3e,111,0,0
1779574500650,50,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-29,,true,,212,114,77,116,http://localhost/US,50,0,0
1779574500656,44,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-16,,true,,205,114,77,116,http://localhost/FR,44,0,0
1779574500650,51,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-70,,true,,210,114,77,116,http://localhost/CH,51,0,0
1779574500650,51,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-18,,true,,206,114,77,116,http://localhost/DE,51,0,0
1779574500650,51,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-49,,true,,205,114,77,116,http://localhost/FR,51,0,0
1779574500649,52,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-57,,true,,210,114,77,116,http://localhost/CH,52,0,0
1779574500658,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-40,,true,,206,114,77,116,http://localhost/DK,43,0,0
1779574500659,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-34,,true,,205,114,77,116,http://localhost/CA,42,0,0
1779574500649,52,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-41,,true,,213,114,77,116,http://localhost/GB,52,0,0
1779574500659,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-21,,true,,205,114,77,116,http://localhost/FR,42,0,0
1779574500656,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-44,,true,,206,114,77,116,http://localhost/DE,45,0,0
1779574500656,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-47,,true,,205,114,77,116,http://localhost/TR,45,0,0
1779574500658,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-38,,true,,205,114,77,116,http://localhost/CA,43,0,0
1779574500588,115,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-1,text,true,,347,153,39,116,http://localhost/MISS_baa85c04-681c-401a-bfcb-badc713f1984,115,0,0
1779574500595,108,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-7,text,true,,347,153,39,116,http://localhost/MISS_61f304a7-e363-4f69-8661-d3efdec7f185,108,0,0
1779574500661,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-28,,true,,210,114,77,116,http://localhost/NL,45,0,0
1779574500659,47,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-5,,true,,205,114,77,116,http://localhost/CA,47,0,0
1779574500666,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-48,,true,,205,114,77,116,http://localhost/CA,40,0,0
1779574500659,47,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-77,,true,,204,114,77,116,http://localhost/JP,47,0,1
1779574500658,48,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-19,,true,,204,114,77,116,http://localhost/JP,48,0,0
1779574500667,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-15,,true,,213,114,77,116,http://localhost/GB,39,0,0
1779574500663,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-71,,true,,205,114,77,116,http://localhost/TR,43,0,0
1779574500668,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-4,,true,,205,114,77,116,http://localhost/NO,39,0,0
1779574500657,50,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-8,,true,,204,114,77,116,http://localhost/IT,50,0,0
1779574500614,94,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-33,text,true,,348,153,39,116,http://localhost/MISS_477a74bd-fa89-4524-976e-377f087ad1df,94,0,0
1779574500612,97,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-13,text,true,,348,153,39,116,http://localhost/MISS_05aed943-f915-47c0-bc5f-14c476aa0403,97,0,0
1779574500668,44,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-3,,true,,204,114,77,116,http://localhost/ES,44,0,0
1779574500667,46,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-35,,true,,206,114,77,116,http://localhost/FI,46,0,0
1779574500667,46,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-25,,true,,204,114,77,116,http://localhost/IT,46,0,0
1779574500668,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-76,,true,,205,114,77,116,http://localhost/TR,45,0,0
1779574500671,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-56,,true,,210,114,77,116,http://localhost/NL,42,0,0
1779574500671,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-65,,true,,205,114,77,116,http://localhost/NO,42,0,0
1779574500671,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-11,,true,,205,114,77,116,http://localhost/SE,42,0,0
1779574500673,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-1,,true,,205,114,77,116,http://localhost/CA,40,0,0
1779574500671,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-68,,true,,205,114,77,116,http://localhost/NO,43,0,0
1779574500671,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-72,,true,,208,114,77,116,http://localhost/AU,43,0,0
1779574500673,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-22,,true,,205,114,77,116,http://localhost/TR,41,0,0
1779574500671,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-64,,true,,210,114,77,116,http://localhost/NL,43,0,0
1779574500671,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-66,,true,,210,114,77,116,http://localhost/NL,43,0,0
1779574500673,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-55,,true,,212,114,77,116,http://localhost/US,41,0,0
1779574500675,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-75,,true,,206,114,77,116,http://localhost/DK,39,0,0
1779574500673,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-24,,true,,205,114,77,116,http://localhost/SE,42,0,0
1779574500675,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-42,,true,,206,114,77,116,http://localhost/FI,40,0,0
1779574500673,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-50,,true,,204,114,77,116,http://localhost/ES,42,0,0
1779574500675,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-45,,true,,204,114,77,116,http://localhost/ES,40,0,0
1779574500675,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-63,,true,,205,114,77,116,http://localhost/NO,40,0,0
1779574500675,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-30,,true,,205,114,77,116,http://localhost/SE,40,0,0
1779574500682,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-27,,true,,210,114,77,116,http://localhost/CH,37,0,0
1779574500678,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-31,,true,,208,114,77,116,http://localhost/AU,41,0,0
1779574500682,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-10,,true,,213,114,77,116,http://localhost/GB,37,0,0
1779574500682,38,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-2,,true,,210,114,77,116,http://localhost/CH,38,0,0
1779574500682,38,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-73,,true,,204,114,77,116,http://localhost/ES,38,0,0
1779574500584,138,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-23,text,true,,348,153,39,116,http://localhost/MISS_7a1e422e-68a2-4661-a873-269580652783,138,0,0
1779574500628,94,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-9,text,true,,348,153,39,116,http://localhost/MISS_48a0f979-4fef-4308-8477-451cbc7b4c75,94,0,0
1779574500580,142,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-2,text,true,,348,153,39,116,http://localhost/MISS_66ee642d-42dd-493e-a600-59321c6a94b1,142,0,0
1779574500621,101,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-31,text,true,,348,153,39,116,http://localhost/MISS_95632608-9b8c-43af-bbdb-76c333173dd1,101,0,0
1779574500582,140,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-14,text,true,,348,153,39,116,http://localhost/MISS_1ee42ba1-11ab-4170-9c17-3636605ed375,140,0,0
1779574500586,136,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-32,text,true,,348,153,39,116,http://localhost/MISS_062b65fc-336a-4e06-9fde-d7c1b2233790,136,0,0
1779574500586,136,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-5,text,true,,348,153,39,116,http://localhost/MISS_dd65cce1-2f2c-4a45-96be-9d4c52b5a47b,136,0,0
1779574500628,94,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-36,text,true,,348,153,39,116,http://localhost/MISS_dc012193-bb43-4909-a882-3680d7b15e82,94,0,0
1779574500682,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-61,,true,,206,114,77,116,http://localhost/DK,43,0,0
1779574500683,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-36,,true,,205,114,77,116,http://localhost/TR,42,0,0
1779574500682,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-32,,true,,205,114,77,116,http://localhost/NO,43,0,0
1779574500682,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-74,,true,,210,114,77,116,http://localhost/CH,43,0,0
1779574500682,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-53,,true,,210,114,77,116,http://localhost/CH,43,0,0
1779574500682,44,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-6,,true,,204,114,77,116,http://localhost/ES,44,0,0
1779574500682,44,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-33,,true,,206,114,77,116,http://localhost/DK,44,0,0
1779574500683,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-67,,true,,205,114,77,116,http://localhost/FR,43,0,0
1779574500686,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-23,,true,,213,114,77,116,http://localhost/GB,40,0,0
1779574500688,38,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-69,,true,,212,114,77,116,http://localhost/US,38,0,0
1779574500685,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-12,,true,,204,114,77,116,http://localhost/IT,41,0,0
1779574500686,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-51,,true,,204,114,77,116,http://localhost/IT,41,0,0
1779574500686,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-39,,true,,205,114,77,116,http://localhost/TR,42,0,0
1779574500685,43,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-58,,true,,205,114,77,116,http://localhost/SE,43,0,0
1779574500683,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-60,,true,,205,114,77,116,http://localhost/CA,45,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-46,,true,,205,114,77,116,http://localhost/SE,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-7,,true,,210,114,77,116,http://localhost/NL,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-17,,true,,210,114,77,116,http://localhost/NL,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-26,,true,,205,114,77,116,http://localhost/FR,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-62,,true,,206,114,77,116,http://localhost/FI,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-54,,true,,205,114,77,116,http://localhost/CA,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-52,,true,,205,114,77,116,http://localhost/CA,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-59,,true,,206,114,77,116,http://localhost/FI,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-13,,true,,205,114,77,116,http://localhost/NO,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-37,,true,,212,114,77,116,http://localhost/US,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-20,,true,,204,114,77,116,http://localhost/JP,37,0,0
1779574500695,37,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-14,,true,,205,114,77,116,http://localhost/SE,37,0,0
1779574500695,38,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-9,,true,,213,114,77,116,http://localhost/GB,38,0,0
1779574500639,96,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-18,text,true,,348,153,39,116,http://localhost/MISS_56ef2d56-56b4-40c0-8c9c-7c124737a074,96,0,0
1779574500637,99,Cache Miss HTTP Request,404,,Cache Miss / DB Lookup 2-27,text,true,,348,153,39,116,http://localhost/MISS_7cbce441-9d8e-4376-8925-977b92f3ce46,99,0,0
1779574500701,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-49,,true,,210,114,77,116,http://localhost/NL,39,0,0
1779574500701,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-41,,true,,206,114,77,116,http://localhost/FI,39,0,0
1779574500701,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-57,,true,,206,114,77,116,http://localhost/FI,39,0,0
1779574500701,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-40,,true,,205,114,77,116,http://localhost/SE,39,0,0
1779574500695,45,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-43,,true,,205,114,77,116,http://localhost/SE,45,0,0
1779574500701,39,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-70,,true,,208,114,77,116,http://localhost/AU,39,0,0
1779574500701,40,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-21,,true,,204,114,77,116,http://localhost/IT,40,0,0
1779574500700,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-16,,true,,206,114,77,116,http://localhost/DK,41,0,0
1779574500701,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-44,,true,,204,114,77,116,http://localhost/IT,41,0,0
1779574500701,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-47,,true,,206,114,77,116,http://localhost/FI,41,0,0
1779574500701,41,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-18,,true,,206,114,77,116,http://localhost/DE,41,0,0
1779574500700,42,Cache Hit HTTP Request,301,,Cache Hit Scenario 1-29,,true,,210,114,77,116,http://localhost/NL,42,0,0
